ALIQUOT_PLATE_BARCODE,ALIQUOT_WELL_ID,ALIQUOT_CONCENTRATION,ALIQUOT_CONCENTRATION_UNIT,TARGET_CONCENTRATION,TARGET_CONCENTRATION_UNIT,EPA_SAMPLE_ID,ALIQUOT_VOLUME,ALIQUOT_VOLUME_UNIT,ALIQUOT_SOLVENT,BOTTLE_ID,DTXSID,CASRN,PREFERRED_NAME
EPAPLT0729,D04,20.0008,mM,20,mM,EPAPLT0729D04,200,uL,DMSO,1096462629,DTXSID3034618,188489-07-8,Flufenpyr-ethyl
EPAPLT0729,D05,20,mM,20,mM,EPAPLT0729D05,200,uL,DMSO,1096462715,DTXSID1023990,21725-46-2,Cyanazine
EPAPLT0729,D06,19.9993,mM,20,mM,EPAPLT0729D06,200,uL,DMSO,1096472091,DTXSID7032638,175013-18-0,Pyraclostrobin
EPAPLT0729,D07,20.0004,mM,20,mM,EPAPLT0729D07,200,uL,DMSO,1096459102,DTXSID4024272,7287-19-6,Prometryn
EPAPLT0729,D08,20,mM,20,mM,EPAPLT0729D08,200,uL,DMSO,1096461536,DTXSID8025599,6317-18-6,Methylene bis(thiocyanate)
EPAPLT0729,D09,19.9997,mM,20,mM,EPAPLT0729D09,200,uL,DMSO,1096460599,DTXSID1032359,121552-61-2,Cyprodinil
EPAPLT0729,D10,20.0034,mM,20,mM,EPAPLT0729D10,200,uL,DMSO,1096459143,DTXSID2027204,556-61-6,Methyl isothiocyanate
EPAPLT0729,D11,19.9997,mM,20,mM,EPAPLT0729D11,200,uL,DMSO,1096459126,DTXSID8034665,81334-34-1,Imazapyr
EPAPLT0729,D12,19.9996,mM,20,mM,EPAPLT0729D12,200,uL,DMSO,1096462907,DTXSID1032355,81777-89-1,Clomazone
EPAPLT0729,E02,19.9997,mM,20,mM,EPAPLT0729E02,200,uL,DMSO,1096462103,DTXSID1032569,23103-98-2,Pirimicarb
EPAPLT0729,E03,20.0004,mM,20,mM,EPAPLT0729E03,200,uL,DMSO,1096458389,DTXSID4024145,51235-04-2,Hexazinone
EPAPLT0729,E04,20.0006,mM,20,mM,EPAPLT0729E04,200,uL,DMSO,1096461660,DTXSID6032562,113-48-4,Octylbicycloheptenedicarboximide
EPAPLT0729,E05,20.0007,mM,20,mM,EPAPLT0729E05,200,uL,DMSO,1096471677,DTXSID1024259,2310-17-0,Phosalone
EPAPLT0729,E07,20,mM,20,mM,EPAPLT0729E07,200,uL,DMSO,1096472085,DTXSID2034881,124495-18-7,Quinoxyfen
EPAPLT0729,E08,12.0605,mM,20,mM,EPAPLT0729E08,200,uL,DMSO,1096462309,DTXSID8023892,71751-41-2,Abamectin
EPAPLT0729,E09,19.972,mM,20,mM,EPAPLT0729E09,200,uL,DMSO,1096461649,DTXSID2034673,144550-36-7,Iodosulfuron methyl ester sodium salt
EPAPLT0729,E10,20.0003,mM,20,mM,EPAPLT0729E10,200,uL,DMSO,1096461279,DTXSID6024337,28249-77-6,Thiobencarb
EPAPLT0729,E12,20.0005,mM,20,mM,EPAPLT0729E12,200,uL,DMSO,1096458187,DTXSID8034580,26225-79-6,Ethofumesate
EPAPLT0729,F02,19.9998,mM,20,mM,EPAPLT0729F02,200,uL,DMSO,TX002777,DTXSID1021160,1918-02-1,Picloram
EPAPLT0729,F03,19.9998,mM,20,mM,EPAPLT0729F03,200,uL,DMSO,1096462169,DTXSID2040361,6734-80-1,Metam-sodium hydrate
EPAPLT0729,F04,30,mM,20,mM,EPAPLT0729F04,200,uL,DMSO,1205300317,DTXSID3031864,1763-23-1,Perfluorooctanesulfonic acid
EPAPLT0729,F05,19.999,mM,20,mM,EPAPLT0729F05,200,uL,DMSO,1096460403,DTXSID8040222,199119-58-9,Trifloxysulfuron-sodium
EPAPLT0729,F06,19.9998,mM,20,mM,EPAPLT0729F06,200,uL,DMSO,1096459174,DTXSID3024316,34014-18-1,Tebuthiuron
EPAPLT0729,F07,19.9998,mM,20,mM,EPAPLT0729F07,200,uL,DMSO,1096461538,DTXSID5032365,1194-65-6,"2,6-Dichlorobenzonitrile"
EPAPLT0729,F08,17.1798,mM,20,mM,EPAPLT0729F08,200,uL,DMSO,1096460669,DTXSID9023889,76578-14-8,Quizalofop-ethyl
EPAPLT0729,F09,19.9995,mM,20,mM,EPAPLT0729F09,200,uL,DMSO,1096461785,DTXSID4034948,112410-23-8,Tebufenozide
EPAPLT0729,F10,20.0894,mM,20,mM,EPAPLT0729F10,200,uL,DMSO,1096458833,DTXSID9024304,74051-80-2,Sethoxydim
EPAPLT0729,F11,20.0002,mM,20,mM,EPAPLT0729F11,200,uL,DMSO,1096472078,DTXSID3034402,23184-66-9,Butachlor
EPAPLT0729,F12,19.9996,mM,20,mM,EPAPLT0729F12,200,uL,DMSO,1096457892,DTXSID2032554,87546-18-7,Flumiclorac-pentyl
EPAPLT0729,G02,19.963,mM,20,mM,EPAPLT0729G02,200,uL,DMSO,1096457853,DTXSID1034210,29091-21-2,Prodiamine
EPAPLT0729,G03,20,mM,20,mM,EPAPLT0729G03,200,uL,DMSO,1096462269,DTXSID3024287,81335-77-5,Imazethapyr
EPAPLT0729,G04,20.0002,mM,20,mM,EPAPLT0729G04,200,uL,DMSO,TX003699,DTXSID4021975,122-39-4,Diphenylamine
EPAPLT0729,G05,20.0028,mM,20,mM,EPAPLT0729G05,200,uL,DMSO,1096462421,DTXSID3024102,22224-92-6,Fenamiphos
EPAPLT0729,G06,20.0005,mM,20,mM,EPAPLT0729G06,200,uL,DMSO,1096458318,DTXSID1034973,87820-88-0,Tralkoxydim
EPAPLT0729,G07,19.9997,mM,20,mM,EPAPLT0729G07,200,uL,DMSO,1096460608,DTXSID7032424,104206-82-8,Mesotrione
EPAPLT0729,G08,19.9975,mM,20,mM,EPAPLT0729G08,200,uL,DMSO,1096460850,DTXSID9034864,181274-15-7,Propoxycarbazone-sodium
EPAPLT0729,G10,20,mM,20,mM,EPAPLT0729G10,200,uL,DMSO,1096461900,DTXSID9023881,74115-24-5,Clofentezine
EPAPLT0729,G11,19.9964,mM,20,mM,EPAPLT0729G11,200,uL,DMSO,1096458619,DTXSID1020855,298-00-0,Methyl parathion
EPAPLT0729,G12,20,mM,20,mM,EPAPLT0729G12,200,uL,DMSO,1096461504,DTXSID7024085,16672-87-0,Ethephon
EPAPLT0729,H02,19.9993,mM,20,mM,EPAPLT0729H02,200,uL,DMSO,1096462854,DTXSID3032337,33629-47-9,Butralin
EPAPLT0729,H03,20.065,mM,20,mM,EPAPLT0729H03,200,uL,DMSO,1096460182,DTXSID0034855,79241-46-6,Fluazifop-P-butyl
EPAPLT0729,H04,20.0003,mM,20,mM,EPAPLT0729H04,200,uL,DMSO,1096460162,DTXSID8024234,27314-13-2,Norflurazon
EPAPLT0729,H06,20,mM,20,mM,EPAPLT0729H06,200,uL,DMSO,1096461619,DTXSID8032386,55283-68-6,Ethalfluralin
EPAPLT0729,H07,20.0003,mM,20,mM,EPAPLT0729H07,200,uL,DMSO,1096462207,DTXSID7032393,72490-01-8,Fenoxycarb
EPAPLT0729,H08,19.9998,mM,20,mM,EPAPLT0729H08,200,uL,DMSO,1096459993,DTXSID8034877,53112-28-0,Pyrimethanil
EPAPLT0729,H09,19.9997,mM,20,mM,EPAPLT0729H09,200,uL,DMSO,1096462608,DTXSID4024195,94-74-6,MCPA
EPAPLT0729,H10,19.9997,mM,20,mM,EPAPLT0729H10,200,uL,DMSO,1096462892,DTXSID1023869,834-12-8,Ametryn
EPAPLT0729,H11,19.5314,mM,20,mM,EPAPLT0729H11,200,uL,DMSO,1096462507,DTXSID8034742,NOCAS_34742,"Milbemectin (mixture of 70% Milbemcin A4, 30% Milbemycin A3)"
EPAPLT0730,A02,20,mM,20,mM,EPAPLT0730A02,200,uL,DMSO,TX000941,DTXSID6021248,83-79-4,Rotenone
EPAPLT0730,A03,19.9997,mM,20,mM,EPAPLT0730A03,200,uL,DMSO,1096462019,DTXSID6034849,25606-41-1,Propamocarb hydrochloride
EPAPLT0730,A04,20.4005,mM,20,mM,EPAPLT0730A04,200,uL,DMSO,1096462161,DTXSID0032497,55335-06-3,Triclopyr
EPAPLT0730,A05,20,mM,20,mM,EPAPLT0730A05,200,uL,DMSO,1096462192,DTXSID9034818,35575-96-3,Azamethiphos
EPAPLT0730,A06,9.99982,mM,20,mM,EPAPLT0730A06,200,uL,DMSO,1096455584,DTXSID9020794,12427-38-2,Maneb
EPAPLT0730,A08,19.9996,mM,20,mM,EPAPLT0730A08,200,uL,DMSO,1096461559,DTXSID2034590,161326-34-7,(S)-1-Anilino-4-methyl-2-methylthio-4-phenylimidazolin-5-one
EPAPLT0730,A09,20,mM,20,mM,EPAPLT0730A09,200,uL,DMSO,1096458300,DTXSID8020628,2164-17-2,Fluometuron
EPAPLT0730,A10,20,mM,20,mM,EPAPLT0730A10,200,uL,DMSO,1096461847,DTXSID0024002,39515-41-8,Fenpropathrin
EPAPLT0730,A11,20.1965,mM,20,mM,EPAPLT0730A11,200,uL,DMSO,1096462756,DTXSID1021166,51-03-6,Piperonyl butoxide
EPAPLT0730,B03,19.95,mM,20,mM,EPAPLT0730B03,200,uL,DMSO,1096458196,DTXSID0032572,23031-36-9,Prallethrin
EPAPLT0730,B04,20.0004,mM,20,mM,EPAPLT0730B04,200,uL,DMSO,1096462567,DTXSID9020089,101-05-3,Anilazine
EPAPLT0730,B05,20.0508,mM,20,mM,EPAPLT0730B05,200,uL,DMSO,1096459974,DTXSID5037523,962-58-3,Diazoxon
EPAPLT0730,B06,19.916,mM,20,mM,EPAPLT0730B06,200,uL,DMSO,1096458275,DTXSID1034503,122008-85-9,Cyhalofop-butyl
EPAPLT0730,B07,20,mM,20,mM,EPAPLT0730B07,200,uL,DMSO,1096461879,DTXSID0021389,52-68-6,Trichlorfon
EPAPLT0730,B08,20,mM,20,mM,EPAPLT0730B08,200,uL,DMSO,1096462146,DTXSID2020426,99-30-9,"1-Amino-2,6-dichloro-4-nitrobenzene"
EPAPLT0730,B09,19.9996,mM,20,mM,EPAPLT0730B09,200,uL,DMSO,1096471643,DTXSID2040363,83657-24-3,Diniconazole
EPAPLT0730,B10,19.9288,mM,20,mM,EPAPLT0730B10,200,uL,DMSO,1096458353,DTXSID1038666,5598-15-2,Chlorpyrifos oxon
EPAPLT0730,C02,19.9996,mM,20,mM,EPAPLT0730C02,200,uL,DMSO,1096461980,DTXSID4034653,79983-71-4,Hexaconazole
EPAPLT0730,C03,20,mM,20,mM,EPAPLT0730C03,200,uL,DMSO,1096462864,DTXSID7034545,110488-70-5,Dimethomorph
EPAPLT0730,C04,20,mM,20,mM,EPAPLT0730C04,200,uL,DMSO,1096461539,DTXSID4024276,2312-35-8,Propargite
EPAPLT0730,C05,19.9912,mM,20,mM,EPAPLT0730C05,200,uL,DMSO,1096458243,DTXSID9020792,123-33-1,Maleic hydrazide
EPAPLT0730,C06,20,mM,20,mM,EPAPLT0730C06,200,uL,DMSO,1096461209,DTXSID4020242,2425-06-1,Captafol
EPAPLT0730,C07,20.0044,mM,20,mM,EPAPLT0730C07,200,uL,DMSO,1096460194,DTXSID5032525,149877-41-8,Bifenazate
EPAPLT0730,C10,20.0009,mM,20,mM,EPAPLT0730C10,200,uL,DMSO,1096458601,DTXSID4020791,121-75-5,Malathion
EPAPLT0730,D03,20.0005,mM,20,mM,EPAPLT0730D03,200,uL,DMSO,1096462200,DTXSID5023871,33089-61-1,Amitraz
EPAPLT0730,D04,19.9997,mM,20,mM,EPAPLT0730D04,200,uL,DMSO,1096460217,DTXSID6023999,66215-27-8,Cyromazine
EPAPLT0730,D05,19.9996,mM,20,mM,EPAPLT0730D05,200,uL,DMSO,1096471809,DTXSID2032552,142459-58-3,Flufenacet
EPAPLT0730,D06,20.0014,mM,20,mM,EPAPLT0730D06,200,uL,DMSO,1096462752,DTXSID3034456,87818-31-3,Cinmethylin
EPAPLT0730,D07,20.0405,mM,20,mM,EPAPLT0730D07,200,uL,DMSO,1096461054,DTXSID5024182,109-86-4,2-Methoxyethanol
EPAPLT0730,D08,20.0453,mM,20,mM,EPAPLT0730D08,200,uL,DMSO,1096457877,DTXSID5032600,113136-77-9,Cyclanilide
EPAPLT0730,D09,19.9997,mM,20,mM,EPAPLT0730D09,200,uL,DMSO,1096461666,DTXSID7020764,101-21-3,Chlorpropham
EPAPLT0730,D10,19.9997,mM,20,mM,EPAPLT0730D10,200,uL,DMSO,1096461680,DTXSID3021196,139-40-2,"2,4-Bis(isopropylamino)-6-chloro-1,3,5-triazine"
EPAPLT0730,E02,20,mM,20,mM,EPAPLT0730E02,200,uL,DMSO,1096461575,DTXSID0024216,1929-82-4,Nitrapyrin
EPAPLT0730,E03,19.9997,mM,20,mM,EPAPLT0730E03,200,uL,DMSO,1096462555,DTXSID1024170,24307-26-4,"1,1-Dimethylpiperidinium chloride"
EPAPLT0730,E04,20,mM,20,mM,EPAPLT0730E04,200,uL,DMSO,1096461525,DTXSID8032673,123343-16-8,Pyrithiobac sodium
EPAPLT0730,E05,19.9997,mM,20,mM,EPAPLT0730E05,200,uL,DMSO,1096462230,DTXSID8022111,709-98-8,"N-(3,4-Dichlorophenyl)propanamide"
EPAPLT0730,E07,20,mM,20,mM,EPAPLT0730E07,200,uL,DMSO,1096461630,DTXSID2024242,76738-62-0,Paclobutrazol
EPAPLT0730,E08,20.0002,mM,20,mM,EPAPLT0730E08,200,uL,DMSO,1096462193,DTXSID9020370,1596-84-5,Daminozide
EPAPLT0730,E09,20.0007,mM,20,mM,EPAPLT0730E09,200,uL,DMSO,1096460270,DTXSID4032667,66230-04-4,Esfenvalerate
EPAPLT0730,E10,20.0008,mM,20,mM,EPAPLT0730E10,200,uL,DMSO,1096461574,DTXSID4032372,119446-68-3,Difenoconazole
EPAPLT0730,F02,19.9992,mM,20,mM,EPAPLT0730F02,200,uL,DMSO,1096458130,DTXSID0034803,219714-96-2,Penoxsulam
EPAPLT0730,F03,19.9993,mM,20,mM,EPAPLT0730F03,200,uL,DMSO,1096459969,DTXSID8032548,114369-43-6,"4-(4-Chlorophenyl)-2-phenyl-2-(1H-1,2,4-triazol-1-ylmethyl)butyronitrile"
EPAPLT0730,F04,19.9996,mM,20,mM,EPAPLT0730F04,200,uL,DMSO,1096462529,DTXSID9029221,1702-17-6,Clopyralid
EPAPLT0730,F05,20,mM,20,mM,EPAPLT0730F05,200,uL,DMSO,1096461635,DTXSID3024235,85509-19-9,Flusilazole
EPAPLT0730,F06,20.0031,mM,20,mM,EPAPLT0730F06,200,uL,DMSO,1096461374,DTXSID5020819,950-37-8,Methidathion
EPAPLT0730,F07,19.9997,mM,20,mM,EPAPLT0730F07,200,uL,DMSO,1096462893,DTXSID8024315,88671-89-0,Myclobutanil
EPAPLT0730,F08,20,mM,20,mM,EPAPLT0730F08,200,uL,DMSO,1096460492,DTXSID5032577,79538-32-2,Tefluthrin
EPAPLT0730,F09,20,mM,20,mM,EPAPLT0730F09,200,uL,DMSO,1096457950,DTXSID8024159,82558-50-7,Isoxaben
EPAPLT0730,F10,19.9997,mM,20,mM,EPAPLT0730F10,200,uL,DMSO,1096462718,DTXSID9020790,1634-78-2,Malaoxon
EPAPLT0730,G02,20,mM,20,mM,EPAPLT0730G02,200,uL,DMSO,1096458671,DTXSID0023951,5234-68-4,Carboxin
EPAPLT0730,G03,20.0006,mM,20,mM,EPAPLT0730G03,200,uL,DMSO,1096460744,DTXSID1024174,78-48-8,Tribufos
EPAPLT0730,G04,20.0457,mM,20,mM,EPAPLT0730G04,200,uL,DMSO,1096460576,DTXSID2032398,131341-86-1,Fludioxonil
EPAPLT0730,G05,20.3474,mM,20,mM,EPAPLT0730G05,200,uL,DMSO,1096461318,DTXSID7024035,94-82-6,"2,4-Dichlorophenoxybutyric acid"
EPAPLT0730,G06,19.9043,mM,20,mM,EPAPLT0730G06,200,uL,DMSO,1096458589,DTXSID8034956,112281-77-3,Tetraconazole
EPAPLT0730,G07,19.9635,mM,20,mM,EPAPLT0730G07,200,uL,DMSO,1096460081,DTXSID8024109,66332-96-5,Flutolanil
EPAPLT0730,G08,20,mM,20,mM,EPAPLT0730G08,200,uL,DMSO,1096458338,DTXSID4032615,98967-40-9,Flumetsulam
EPAPLT0730,G10,20.0235,mM,20,mM,EPAPLT0730G10,200,uL,DMSO,1096458581,DTXSID6032358,57966-95-7,Cymoxanil
EPAPLT0730,H02,19.9996,mM,20,mM,EPAPLT0730H02,200,uL,DMSO,1096461361,DTXSID7021948,114-26-1,Propoxur
EPAPLT0730,H03,20,mM,20,mM,EPAPLT0730H03,200,uL,DMSO,1096462004,DTXSID0032651,51707-55-2,Thidiazuron
EPAPLT0730,H04,20.0153,mM,20,mM,EPAPLT0730H04,200,uL,DMSO,1096461878,DTXSID7032555,103361-09-7,Flumioxazin
EPAPLT0730,H06,20.0008,mM,20,mM,EPAPLT0730H06,200,uL,DMSO,1096457915,DTXSID0032601,94361-06-5,Cyproconazole
EPAPLT0730,H07,19.9996,mM,20,mM,EPAPLT0730H07,200,uL,DMSO,1096461810,DTXSID8032544,136-45-8,"Dipropyl 2,5-pyridinedicarboxylate"
EPAPLT0730,H08,20,mM,20,mM,EPAPLT0730H08,200,uL,DMSO,TX000890,DTXSID1022267,16752-77-5,Methomyl
EPAPLT0730,H09,20.0576,mM,20,mM,EPAPLT0730H09,200,uL,DMSO,1096461707,DTXSID9034365,134605-64-4,Butafenacil
EPAPLT0730,H10,20.0004,mM,20,mM,EPAPLT0730H10,200,uL,DMSO,1096471669,DTXSID1032519,135158-54-2,Acibenzolar-S-methyl
EPAPLT0731,A02,20.0002,mM,20,mM,EPAPLT0731A02,200,uL,DMSO,TX010369,DTXSID4020537,147-24-0,Diphenhydramine hydrochloride
EPAPLT0731,A03,20.795,mM,20,mM,EPAPLT0731A03,200,uL,DMSO,TX003197,DTXSID0025523,118-71-8,Maltol
EPAPLT0731,A04,19.9997,mM,20,mM,EPAPLT0731A04,200,uL,DMSO,TX015576,DTXSID9020663,56-81-5,Glycerol
EPAPLT0731,A05,20,mM,20,mM,EPAPLT0731A05,200,uL,DMSO,TX002119,DTXSID8020759,78-59-1,Isophorone
EPAPLT0731,A06,20,mM,20,mM,EPAPLT0731A06,200,uL,DMSO,TX002867,DTXSID2020006,103-90-2,Acetaminophen
EPAPLT0731,A08,20,mM,20,mM,EPAPLT0731A08,200,uL,DMSO,TX007775,DTXSID6034186,52-01-7,Spironolactone
EPAPLT0731,A09,20,mM,20,mM,EPAPLT0731A09,200,uL,DMSO,1096460957,DTXSID7024081,145-73-3,Endothal
EPAPLT0731,A10,23.2035,mM,20,mM,EPAPLT0731A10,200,uL,DMSO,TX003433,DTXSID2021238,108-46-3,Resorcinol
EPAPLT0731,A11,20,mM,20,mM,EPAPLT0731A11,200,uL,DMSO,1096460320,DTXSID3020207,88-85-7,Dinoseb
EPAPLT0731,A12,20.0002,mM,20,mM,EPAPLT0731A12,200,uL,DMSO,1096458617,DTXSID0020529,121-14-2,"2,4-Dinitrotoluene"
EPAPLT0731,B03,10.0002,mM,20,mM,EPAPLT0731B03,200,uL,DMSO,TX009382,DTXSID8021642,57-11-4,Octadecanoic acid
EPAPLT0731,B04,19.9995,mM,20,mM,EPAPLT0731B04,200,uL,DMSO,TX008810,DTXSID7021239,302-79-4,Retinoic acid
EPAPLT0731,B05,20.0037,mM,20,mM,EPAPLT0731B05,200,uL,DMSO,1096462091,DTXSID6020068,117-79-3,2-Aminoanthraquinone
EPAPLT0731,B06,20.0004,mM,20,mM,EPAPLT0731B06,200,uL,DMSO,1096458468,DTXSID9024065,99-65-0,"1,3-Dinitrobenzene"
EPAPLT0731,B07,20,mM,20,mM,EPAPLT0731B07,200,uL,DMSO,1096461371,DTXSID2038732,123-25-1,Diethyl butanedioate
EPAPLT0731,B08,20,mM,20,mM,EPAPLT0731B08,200,uL,DMSO,1096460144,DTXSID2047355,189003-92-7,Trelanserin
EPAPLT0731,B09,15.0034,mM,20,mM,EPAPLT0731B09,200,uL,DMSO,1096457992,DTXSID4047335,851916-42-2,MK-812
EPAPLT0731,B10,19.9992,mM,20,mM,EPAPLT0731B10,200,uL,DMSO,TX017320,DTXSID8020755,54-85-3,Isoniazid
EPAPLT0731,B12,20,mM,20,mM,EPAPLT0731B12,200,uL,DMSO,1096462253,DTXSID3024104,206-44-0,Fluoranthene
EPAPLT0731,C02,20,mM,20,mM,EPAPLT0731C02,200,uL,DMSO,TX005848,DTXSID5023322,84371-65-3,Mifepristone
EPAPLT0731,C03,19.9996,mM,20,mM,EPAPLT0731C03,200,uL,DMSO,TX009779,DTXSID5022308,446-72-0,Genistein
EPAPLT0731,C04,20,mM,20,mM,EPAPLT0731C04,200,uL,DMSO,TX007203,DTXSID8022959,577-11-7,Docusate sodium
EPAPLT0731,C05,20.0002,mM,20,mM,EPAPLT0731C05,200,uL,DMSO,TX003083,DTXSID4023541,65-23-6,Pyridoxine
EPAPLT0731,C06,20,mM,20,mM,EPAPLT0731C06,200,uL,DMSO,TX002967,DTXSID3021986,126-73-8,Tributyl phosphate
EPAPLT0731,C07,20.0015,mM,20,mM,EPAPLT0731C07,200,uL,DMSO,1096461118,DTXSID1041847,109-43-3,Dibutyl decanedioate
EPAPLT0731,C10,10.2103,mM,20,mM,EPAPLT0731C10,200,uL,DMSO,TX001735,DTXSID7021106,87-86-5,Pentachlorophenol
EPAPLT0731,C12,20,mM,20,mM,EPAPLT0731C12,200,uL,DMSO,1096460791,DTXSID0022519,59-30-3,Folic acid
EPAPLT0731,D03,19.9997,mM,20,mM,EPAPLT0731D03,200,uL,DMSO,TX005440,DTXSID9035204,2155-70-6,Tributyltin methacrylate
EPAPLT0731,D04,20,mM,20,mM,EPAPLT0731D04,200,uL,DMSO,EV0000816,DTXSID6021244,13292-46-1,Rifampicin
EPAPLT0731,D05,20,mM,20,mM,EPAPLT0731D05,200,uL,DMSO,TX003335,DTXSID0027640,6915-15-7,Malic acid
EPAPLT0731,D06,20,mM,20,mM,EPAPLT0731D06,200,uL,DMSO,TX009316,DTXSID4020371,80-08-0,Dapsone
EPAPLT0731,D07,20.0002,mM,20,mM,EPAPLT0731D07,200,uL,DMSO,1096462394,DTXSID7037717,1478-61-1,Bisphenol AF
EPAPLT0731,D08,20,mM,20,mM,EPAPLT0731D08,200,uL,DMSO,1096460178,DTXSID3047263,349495-42-7,PharmaGSID_47263
EPAPLT0731,D09,20,mM,20,mM,EPAPLT0731D09,200,uL,DMSO,1096460952,DTXSID6021030,86-30-6,N-Nitrosodiphenylamine
EPAPLT0731,D10,22.3181,mM,20,mM,EPAPLT0731D10,200,uL,DMSO,TX005141,DTXSID3021277,110-44-1,"2E,4E-Hexadienoic acid"
EPAPLT0731,D11,19.9995,mM,20,mM,EPAPLT0731D11,200,uL,DMSO,1096461364,DTXSID3020964,98-95-3,Nitrobenzene
EPAPLT0731,D12,20,mM,20,mM,EPAPLT0731D12,200,uL,DMSO,1096462615,DTXSID4022529,99-76-3,Methylparaben
EPAPLT0731,E02,20,mM,20,mM,EPAPLT0731E02,200,uL,DMSO,TX008558,DTXSID7032004,13311-84-7,Flutamide
EPAPLT0731,E03,20.16,mM,20,mM,EPAPLT0731E03,200,uL,DMSO,EVT0023428,DTXSID0020232,58-08-2,Caffeine
EPAPLT0731,E04,20,mM,20,mM,EPAPLT0731E04,200,uL,DMSO,TX006645,DTXSID4034150,52-86-8,Haloperidol
EPAPLT0731,E05,19.9995,mM,20,mM,EPAPLT0731E05,200,uL,DMSO,TX010090,DTXSID9032537,7173-51-5,Didecyldimethylammonium chloride
EPAPLT0731,E07,20.86,mM,20,mM,EPAPLT0731E07,200,uL,DMSO,1096462423,DTXSID3023556,68-26-8,Retinol
EPAPLT0731,E08,20.0004,mM,20,mM,EPAPLT0731E08,200,uL,DMSO,TX008650,DTXSID0021256,599-79-1,Sulfasalazine
EPAPLT0731,E09,20.0003,mM,20,mM,EPAPLT0731E09,200,uL,DMSO,1096461394,DTXSID6025567,134-20-3,Methyl 2-aminobenzoate
EPAPLT0731,E10,20.0005,mM,20,mM,EPAPLT0731E10,200,uL,DMSO,TX003990,DTXSID2022381,84-16-2,meso-Hexestrol
EPAPLT0731,E12,19.9969,mM,20,mM,EPAPLT0731E12,200,uL,DMSO,1096459337,DTXSID4047385,NOCAS_47385,SAR377142
EPAPLT0731,F02,20.0017,mM,20,mM,EPAPLT0731F02,200,uL,DMSO,TX017211,DTXSID1020770,143-50-0,Kepone
EPAPLT0731,F03,20,mM,20,mM,EPAPLT0731F03,200,uL,DMSO,1096462680,DTXSID1027263,628-63-7,Pentyl acetate
EPAPLT0731,F04,30,mM,20,mM,EPAPLT0731F04,200,uL,DMSO,EV0009616,DTXSID8037706,2795-39-3,Potassium perfluorooctanesulfonate
EPAPLT0731,F05,20.5251,mM,20,mM,EPAPLT0731F05,200,uL,DMSO,1096460117,DTXSID6025145,95-87-4,"2,5-Dimethylphenol"
EPAPLT0731,F06,20,mM,20,mM,EPAPLT0731F06,200,uL,DMSO,1096462050,DTXSID6024466,150-13-0,4-Aminobenzoic acid
EPAPLT0731,F07,19.9997,mM,20,mM,EPAPLT0731F07,200,uL,DMSO,1096460065,DTXSID6048175,151506-44-4,Difpas-pyrazole
EPAPLT0731,F08,19.9997,mM,20,mM,EPAPLT0731F08,200,uL,DMSO,TX015417,DTXSID5020027,79-06-1,Acrylamide
EPAPLT0731,F09,20.0007,mM,20,mM,EPAPLT0731F09,200,uL,DMSO,1096462262,DTXSID7021029,62-75-9,N-Nitrosodimethylamine
EPAPLT0731,F10,20.0007,mM,20,mM,EPAPLT0731F10,200,uL,DMSO,TX009001,DTXSID7027205,556-67-2,Octamethylcyclotetrasiloxane
EPAPLT0731,F11,20.3531,mM,20,mM,EPAPLT0731F11,200,uL,DMSO,TX003099,DTXSID2020634,51-21-8,5-Fluorouracil
EPAPLT0731,F12,20.0003,mM,20,mM,EPAPLT0731F12,200,uL,DMSO,1096462418,DTXSID0021125,77-09-8,Phenolphthalein
EPAPLT0731,G02,19.2528,mM,20,mM,EPAPLT0731G02,200,uL,DMSO,TX003562,DTXSID1032646,4151-50-2,N-Ethylperfluorooctanesulfonamide
EPAPLT0731,G03,20,mM,20,mM,EPAPLT0731G03,200,uL,DMSO,BF00021567,DTXSID5048186,67-30-1,Tetrac
EPAPLT0731,G04,20,mM,20,mM,EPAPLT0731G04,200,uL,DMSO,1096460978,DTXSID2029329,25498-49-1,Tripropylene glycol monomethyl ether
EPAPLT0731,G05,19.9997,mM,20,mM,EPAPLT0731G05,200,uL,DMSO,1096462389,DTXSID6027268,629-62-9,Pentadecane
EPAPLT0731,G06,20,mM,20,mM,EPAPLT0731G06,200,uL,DMSO,1096461266,DTXSID1020431,106-46-7,"1,4-Dichlorobenzene"
EPAPLT0731,G07,15.5326,mM,20,mM,EPAPLT0731G07,200,uL,DMSO,1096460427,DTXSID4047387,NOCAS_47387,SAR102779
EPAPLT0731,G08,19.9988,mM,20,mM,EPAPLT0731G08,200,uL,DMSO,TX015525,DTXSID1034181,82640-04-8,Raloxifene hydrochloride
EPAPLT0731,G10,19.9996,mM,20,mM,EPAPLT0731G10,200,uL,DMSO,TX002221,DTXSID3022536,599-64-4,4-Cumylphenol
EPAPLT0731,G11,20,mM,20,mM,EPAPLT0731G11,200,uL,DMSO,1096462058,DTXSID0027195,544-76-3,Hexadecane
EPAPLT0731,G12,18.2554,mM,20,mM,EPAPLT0731G12,200,uL,DMSO,1096461196,DTXSID0047379,1437319-51-1,"3-Chloro-2-((3R)-5-chloro-1-(2,4-dimethoxybenzyl)-3-methyl-2-oxo-2,3-dihydro-1H-indol-3-yl)-N-ethyl-N-(3-pyridinylmethyl)benzamide hydrochloride (1:1)"
